Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","272","Serbie","5521","Aliments pour animaux","2511","Blé et produits","2017","2017","Milliers de tonnes","343","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","272","Serbie","5142","Nourriture","2511","Blé et produits","2017","2017","Milliers de tonnes","997","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","272","Serbie","5142","Nourriture","2807","Riz et produits","2017","2017","Milliers de tonnes","7","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","272","Serbie","5521","Aliments pour animaux","2513","Orge et produits","2017","2017","Milliers de tonnes","151","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","272","Serbie","5142","Nourriture","2513","Orge et produits","2017","2017","Milliers de tonnes","9","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","272","Serbie","5521","Aliments pour animaux","2514","Maïs et produits","2017","2017","Milliers de tonnes","2223","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","272","Serbie","5142","Nourriture","2514","Maïs et produits","2017","2017","Milliers de tonnes","256","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","272","Serbie","5521","Aliments pour animaux","2515","Seigle et produits","2017","2017","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","272","Serbie","5142","Nourriture","2515","Seigle et produits","2017","2017","Milliers de tonnes","8","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","272","Serbie","5521","Aliments pour animaux","2516","Avoine","2017","2017","Milliers de tonnes","63","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","272","Serbie","5142","Nourriture","2516","Avoine","2017","2017","Milliers de tonnes","5","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","272","Serbie","5521","Aliments pour animaux","2517","Millet et produits","2017","2017","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","272","Serbie","5521","Aliments pour animaux","2518","Sorgho et produits","2017","2017","Milliers de tonnes","8","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","272","Serbie","5521","Aliments pour animaux","2520","Céréales, Autres","2017","2017","Milliers de tonnes","101","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","272","Serbie","5142","Nourriture","2520","Céréales, Autres","2017","2017","Milliers de tonnes","24","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","196","Seychelles","5521","Aliments pour animaux","2511","Blé et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","196","Seychelles","5142","Nourriture","2511","Blé et produits","2017","2017","Milliers de tonnes","7","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","196","Seychelles","5521","Aliments pour animaux","2807","Riz et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","196","Seychelles","5142","Nourriture","2807","Riz et produits","2017","2017","Milliers de tonnes","4","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","196","Seychelles","5142","Nourriture","2513","Orge et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","196","Seychelles","5521","Aliments pour animaux","2514","Maïs et produits","2017","2017","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","196","Seychelles","5142","Nourriture","2514","Maïs et produits","2017","2017","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","196","Seychelles","5521","Aliments pour animaux","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","196","Seychelles","5142","Nourriture","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","196","Seychelles","5521","Aliments pour animaux","2516","Avoine","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","196","Seychelles","5142","Nourriture","2516","Avoine","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","196","Seychelles","5142","Nourriture","2517","Millet et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","196","Seychelles","5521","Aliments pour animaux","2520","Céréales, Autres","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","196","Seychelles","5142","Nourriture","2520","Céréales, Autres","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","197","Sierra Leone","5521","Aliments pour animaux","2511","Blé et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","197","Sierra Leone","5142","Nourriture","2511","Blé et produits","2017","2017","Milliers de tonnes","111","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","197","Sierra Leone","5521","Aliments pour animaux","2807","Riz et produits","2017","2017","Milliers de tonnes","150","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","197","Sierra Leone","5142","Nourriture","2807","Riz et produits","2017","2017","Milliers de tonnes","1140","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","197","Sierra Leone","5521","Aliments pour animaux","2513","Orge et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","197","Sierra Leone","5142","Nourriture","2513","Orge et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","197","Sierra Leone","5521","Aliments pour animaux","2514","Maïs et produits","2017","2017","Milliers de tonnes","5","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","197","Sierra Leone","5142","Nourriture","2514","Maïs et produits","2017","2017","Milliers de tonnes","16","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","197","Sierra Leone","5142","Nourriture","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","197","Sierra Leone","5142","Nourriture","2516","Avoine","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","197","Sierra Leone","5521","Aliments pour animaux","2517","Millet et produits","2017","2017","Milliers de tonnes","2","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","197","Sierra Leone","5142","Nourriture","2517","Millet et produits","2017","2017","Milliers de tonnes","34","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","197","Sierra Leone","5521","Aliments pour animaux","2518","Sorgho et produits","2017","2017","Milliers de tonnes","17","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","197","Sierra Leone","5142","Nourriture","2518","Sorgho et produits","2017","2017","Milliers de tonnes","33","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","197","Sierra Leone","5521","Aliments pour animaux","2520","Céréales, Autres","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","197","Sierra Leone","5142","Nourriture","2520","Céréales, Autres","2017","2017","Milliers de tonnes","10","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","199","Slovaquie","5521","Aliments pour animaux","2511","Blé et produits","2017","2017","Milliers de tonnes","221","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","199","Slovaquie","5142","Nourriture","2511","Blé et produits","2017","2017","Milliers de tonnes","421","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","199","Slovaquie","5521","Aliments pour animaux","2807","Riz et produits","2017","2017","Milliers de tonnes","13","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","199","Slovaquie","5142","Nourriture","2807","Riz et produits","2017","2017","Milliers de tonnes","13","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","199","Slovaquie","5521","Aliments pour animaux","2513","Orge et produits","2017","2017","Milliers de tonnes","4","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","199","Slovaquie","5142","Nourriture","2513","Orge et produits","2017","2017","Milliers de tonnes","9","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","199","Slovaquie","5521","Aliments pour animaux","2514","Maïs et produits","2017","2017","Milliers de tonnes","373","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","199","Slovaquie","5142","Nourriture","2514","Maïs et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","199","Slovaquie","5521","Aliments pour animaux","2515","Seigle et produits","2017","2017","Milliers de tonnes","8","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","199","Slovaquie","5142","Nourriture","2515","Seigle et produits","2017","2017","Milliers de tonnes","13","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","199","Slovaquie","5521","Aliments pour animaux","2516","Avoine","2017","2017","Milliers de tonnes","14","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","199","Slovaquie","5142","Nourriture","2516","Avoine","2017","2017","Milliers de tonnes","11","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","199","Slovaquie","5521","Aliments pour animaux","2517","Millet et produits","2017","2017","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","199","Slovaquie","5521","Aliments pour animaux","2518","Sorgho et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","199","Slovaquie","5521","Aliments pour animaux","2520","Céréales, Autres","2017","2017","Milliers de tonnes","29","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","199","Slovaquie","5142","Nourriture","2520","Céréales, Autres","2017","2017","Milliers de tonnes","6","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","198","Slovénie","5521","Aliments pour animaux","2511","Blé et produits","2017","2017","Milliers de tonnes","8","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","198","Slovénie","5142","Nourriture","2511","Blé et produits","2017","2017","Milliers de tonnes","212","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","198","Slovénie","5521","Aliments pour animaux","2807","Riz et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","198","Slovénie","5142","Nourriture","2807","Riz et produits","2017","2017","Milliers de tonnes","7","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","198","Slovénie","5521","Aliments pour animaux","2513","Orge et produits","2017","2017","Milliers de tonnes","74","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","198","Slovénie","5142","Nourriture","2513","Orge et produits","2017","2017","Milliers de tonnes","5","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","198","Slovénie","5521","Aliments pour animaux","2514","Maïs et produits","2017","2017","Milliers de tonnes","182","Im","Données de la FAO basées sur une méthodologie d'imputation"
